0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.22727272727272727,0.5909090909090909,0.45454545454545453,0.5,0.4090909090909091,0.5909090909090909,0.7272727272727273,0.4090909090909091,0.3181818181818182,0.4090909090909091,0.5454545454545454,0.45454545454545453,0.6818181818181818,0.36363636363636365,0.45454545454545453,0.4090909090909091,0.45454545454545453,0.5454545454545454,0.5,0.36363636363636365
0.2916666666666667,0.625,0.4583333333333333,0.5833333333333334,0.5,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.2916666666666667,0.4166666666666667,0.5833333333333334,0.4583333333333333,0.7083333333333334,0.375,0.4166666666666667,0.3333333333333333,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.4583333333333333
0.2916666666666667,0.625,0.4583333333333333,0.5833333333333334,0.5,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.2916666666666667,0.4166666666666667,0.5833333333333334,0.4583333333333333,0.7083333333333334,0.375,0.4166666666666667,0.3333333333333333,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.4583333333333333
0.2916666666666667,0.625,0.4583333333333333,0.5833333333333334,0.5,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.2916666666666667,0.4166666666666667,0.5833333333333334,0.4583333333333333,0.7083333333333334,0.375,0.4166666666666667,0.3333333333333333,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.4583333333333333
0.3181818181818182,0.5909090909090909,0.45454545454545453,0.5909090909090909,0.5,0.5909090909090909,0.6363636363636364,0.3181818181818182,0.3181818181818182,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.6818181818181818,0.36363636363636365,0.45454545454545453,0.3181818181818182,0.45454545454545453,0.5,0.5,0.5
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.2916666666666667,0.7083333333333334,0.4166666666666667,0.625,0.5416666666666666,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.2916666666666667,0.4583333333333333,0.5416666666666666,0.4166666666666667,0.6666666666666666,0.4166666666666667,0.4583333333333333,0.2916666666666667,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.4583333333333333
0.32142857142857145,0.7142857142857143,0.39285714285714285,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6785714285714286,0.32142857142857145,0.35714285714285715,0.39285714285714285,0.4642857142857143,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.4642857142857143,0.25,0.5,0.5357142857142857,0.5714285714285714,0.5
0.3,0.7333333333333333,0.4,0.5666666666666667,0.6,0.5333333333333333,0.7,0.3,0.3333333333333333,0.43333333333333335,0.4666666666666667,0.4,0.7333333333333333,0.4666666666666667,0.43333333333333335,0.26666666666666666,0.5,0.5666666666666667,0.5666666666666667,0.4666666666666667
0.2692307692307692,0.7692307692307693,0.4230769230769231,0.5769230769230769,0.6153846153846154,0.5384615384615384,0.7307692307692307,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.5,0.46153846153846156,0.6923076923076923,0.46153846153846156,0.46153846153846156,0.23076923076923078,0.5384615384615384,0.5769230769230769,0.5384615384615384,0.5384615384615384
0.2692307692307692,0.7692307692307693,0.4230769230769231,0.5769230769230769,0.6153846153846154,0.5384615384615384,0.7307692307692307,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.5,0.46153846153846156,0.6923076923076923,0.46153846153846156,0.46153846153846156,0.23076923076923078,0.5384615384615384,0.5769230769230769,0.5384615384615384,0.5384615384615384
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.2692307692307692,0.6923076923076923,0.4230769230769231,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.6538461538461539,0.2692307692307692,0.3076923076923077,0.4230769230769231,0.5,0.46153846153846156,0.6923076923076923,0.46153846153846156,0.46153846153846156,0.23076923076923078,0.5384615384615384,0.5769230769230769,0.5384615384615384,0.5384615384615384
0.2916666666666667,0.6666666666666666,0.4166666666666667,0.5833333333333334,0.5416666666666666,0.625,0.625,0.2916666666666667,0.3333333333333333,0.375,0.5,0.5,0.6666666666666666,0.4166666666666667,0.5,0.20833333333333334,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5833333333333334
0.2692307692307692,0.6923076923076923,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.5769230769230769,0.6153846153846154,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.46153846153846156,0.46153846153846156,0.6923076923076923,0.4230769230769231,0.5,0.23076923076923078,0.5384615384615384,0.5384615384615384,0.5,0.5769230769230769
0.25,0.6785714285714286,0.5,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5714285714285714,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.4642857142857143,0.25,0.5714285714285714,0.5,0.4642857142857143,0.5714285714285714
0.25,0.6785714285714286,0.5,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5714285714285714,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.4642857142857143,0.25,0.5714285714285714,0.5,0.4642857142857143,0.5714285714285714
