0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.25,0.55,0.45,0.45,0.4,0.6,0.8,0.35,0.35,0.4,0.5,0.45,0.75,0.35,0.4,0.4,0.5,0.55,0.55,0.4
0.2727272727272727,0.5,0.45454545454545453,0.4090909090909091,0.36363636363636365,0.6363636363636364,0.7727272727272727,0.3181818181818182,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.7727272727272727,0.36363636363636365,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.5909090909090909,0.5,0.4090909090909091
0.25,0.55,0.4,0.45,0.4,0.65,0.8,0.3,0.35,0.45,0.45,0.45,0.75,0.35,0.4,0.45,0.5,0.6,0.5,0.4
0.22727272727272727,0.5,0.45454545454545453,0.5,0.4090909090909091,0.6363636363636364,0.8181818181818182,0.3181818181818182,0.36363636363636365,0.4090909090909091,0.45454545454545453,0.4090909090909091,0.7272727272727273,0.4090909090909091,0.4090909090909091,0.5,0.5,0.6363636363636364,0.45454545454545453,0.45454545454545453
0.2,0.45,0.45,0.5,0.4,0.6,0.8,0.35,0.4,0.45,0.45,0.4,0.7,0.4,0.45,0.55,0.45,0.65,0.45,0.45
0.22727272727272727,0.5,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5909090909090909,0.8181818181818182,0.3181818181818182,0.4090909090909091,0.5,0.5,0.4090909090909091,0.7272727272727273,0.4090909090909091,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.4090909090909091,0.45454545454545453
0.22727272727272727,0.5,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5909090909090909,0.8181818181818182,0.3181818181818182,0.4090909090909091,0.5,0.5,0.4090909090909091,0.7272727272727273,0.4090909090909091,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.4090909090909091,0.45454545454545453
0.22727272727272727,0.5,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5909090909090909,0.8181818181818182,0.3181818181818182,0.4090909090909091,0.5,0.5,0.4090909090909091,0.7272727272727273,0.4090909090909091,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.4090909090909091,0.45454545454545453
0.22727272727272727,0.5,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5909090909090909,0.8181818181818182,0.3181818181818182,0.4090909090909091,0.5,0.5,0.4090909090909091,0.7272727272727273,0.4090909090909091,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.4090909090909091,0.45454545454545453
0.23076923076923078,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.4230769230769231,0.6153846153846154,0.8461538461538461,0.34615384615384615,0.4230769230769231,0.5,0.5,0.38461538461538464,0.6923076923076923,0.38461538461538464,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5769230769230769,0.46153846153846156,0.46153846153846156
